Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2024-08-28T22:00:00Z,BTCUSDT,59113.91,0.01861,Market,Filled,1100.1098651,"" 
2024-08-28T23:00:00Z,BTCUSDT,59195.42,-0.01861,Market,Filled,-1101.6267662,"Liquidated" 
2024-08-29T11:00:00Z,BTCUSDT,59673.02,0.01845,Market,Filled,1100.967219,"" 
2024-08-29T13:00:00Z,BTCUSDT,60321.99,-0.01845,Market,Filled,-1112.9407155,"Liquidated" 
2024-08-29T16:00:00Z,BTCUSDT,60780,0.01827,Market,Filled,1110.4506,"" 
2024-08-29T19:00:00Z,BTCUSDT,59161,-0.01827,Market,Filled,-1080.87147,"Liquidated" 
2024-08-30T05:00:00Z,BTCUSDT,59013.01,0.01842,Market,Filled,1087.0196442,"" 
2024-08-30T10:00:00Z,BTCUSDT,59580.64,-0.01842,Market,Filled,-1097.4753888,"Liquidated" 
2024-08-30T15:00:00Z,BTCUSDT,58462.92,0.01874,Market,Filled,1095.5951208,"" 
2024-08-30T16:00:00Z,BTCUSDT,58094.99,-0.01874,Market,Filled,-1088.7001126,"Liquidated" 
2024-08-30T18:00:00Z,BTCUSDT,58630.91,0.01859,Market,Filled,1089.9486169,"" 
2024-08-30T21:00:00Z,BTCUSDT,59047.99,-0.01859,Market,Filled,-1097.7021341,"Liquidated" 
2024-08-31T02:00:00Z,BTCUSDT,59285.01,0.01849,Market,Filled,1096.1798349,"" 
2024-08-31T06:00:00Z,BTCUSDT,59212,-0.01849,Market,Filled,-1094.82988,"Liquidated" 
2024-08-31T14:00:00Z,BTCUSDT,58955,0.01858,Market,Filled,1095.3839,"" 
2024-08-31T15:00:00Z,BTCUSDT,59126,-0.01858,Market,Filled,-1098.56108,"Liquidated" 
2024-09-01T01:00:00Z,BTCUSDT,58930,0.01863,Market,Filled,1097.8659,"" 
2024-09-01T06:00:00Z,BTCUSDT,57985.99,-0.01863,Market,Filled,-1080.2789937,"Liquidated" 
2024-09-01T09:00:00Z,BTCUSDT,58234,0.01861,Market,Filled,1083.73474,"" 
2024-09-01T12:00:00Z,BTCUSDT,58240.51,-0.01861,Market,Filled,-1083.8558911,"Liquidated" 
2024-09-01T13:00:00Z,BTCUSDT,58020.01,0.01868,Market,Filled,1083.8137868,"" 
2024-09-01T15:00:00Z,BTCUSDT,57879.99,-0.01868,Market,Filled,-1081.1982132,"Liquidated" 
2024-09-01T17:00:00Z,BTCUSDT,58132.07,0.01861,Market,Filled,1081.8378227,"" 
2024-09-01T20:00:00Z,BTCUSDT,58514,-0.01861,Market,Filled,-1088.94554,"Liquidated" 
2024-09-01T22:00:00Z,BTCUSDT,58351.11,0.01864,Market,Filled,1087.6646904,"" 
2024-09-02T11:00:00Z,BTCUSDT,58498.51,-0.01864,Market,Filled,-1090.4122264,"Liquidated" 
2024-09-03T10:00:00Z,BTCUSDT,58874.01,0.01851,Market,Filled,1089.7579251,"" 
2024-09-03T15:00:00Z,BTCUSDT,57672.83,-0.01851,Market,Filled,-1067.5240833,"Liquidated" 
2024-09-03T18:00:00Z,BTCUSDT,57698,0.01858,Market,Filled,1072.02884,"" 
2024-09-03T20:00:00Z,BTCUSDT,58045.99,-0.01858,Market,Filled,-1078.4944942,"Liquidated" 
2024-09-03T23:00:00Z,BTCUSDT,57865,0.01861,Market,Filled,1076.86765,"" 
2024-09-04T02:00:00Z,BTCUSDT,56784,-0.01861,Market,Filled,-1056.75024,"Liquidated" 
2024-09-04T05:00:00Z,BTCUSDT,56694,0.01872,Market,Filled,1061.31168,"" 
2024-09-04T12:00:00Z,BTCUSDT,56573,-0.01872,Market,Filled,-1059.04656,"Liquidated" 
2024-09-04T13:00:00Z,BTCUSDT,56600,0.01871,Market,Filled,1058.986,"" 
2024-09-04T15:00:00Z,BTCUSDT,57511.1,-0.01871,Market,Filled,-1076.032681,"Liquidated" 
2024-09-04T19:00:00Z,BTCUSDT,57684.01,0.0186,Market,Filled,1072.922586,"" 
2024-09-04T20:00:00Z,BTCUSDT,58058,-0.0186,Market,Filled,-1079.8788,"Liquidated" 
2024-09-05T01:00:00Z,BTCUSDT,57997.75,0.01859,Market,Filled,1078.1781725,"" 
2024-09-05T04:00:00Z,BTCUSDT,57135.41,-0.01859,Market,Filled,-1062.1472719,"Liquidated" 
2024-09-05T11:00:00Z,BTCUSDT,56771,0.01877,Market,Filled,1065.59167,"" 
2024-09-05T14:00:00Z,BTCUSDT,57028.61,-0.01877,Market,Filled,-1070.4270097,"Liquidated" 
2024-09-05T19:00:00Z,BTCUSDT,56549,0.01891,Market,Filled,1069.34159,"" 
2024-09-06T02:00:00Z,BTCUSDT,56558.99,-0.01891,Market,Filled,-1069.5305009,"Liquidated" 
2024-09-06T17:00:00Z,BTCUSDT,54074,0.01979,Market,Filled,1070.12446,"" 
2024-09-07T06:00:00Z,BTCUSDT,54185,-0.01979,Market,Filled,-1072.32115,"Liquidated" 
2024-09-07T11:00:00Z,BTCUSDT,54346.01,0.01971,Market,Filled,1071.1598571,"" 
2024-09-07T15:00:00Z,BTCUSDT,54632.16,-0.01971,Market,Filled,-1076.7998736,"Liquidated" 
2024-09-07T22:00:00Z,BTCUSDT,53927,0.01995,Market,Filled,1075.84365,"" 
2024-09-08T04:00:00Z,BTCUSDT,54402.98,-0.01995,Market,Filled,-1085.339451,"Liquidated" 
2024-09-08T08:00:00Z,BTCUSDT,54436.25,0.0199,Market,Filled,1083.281375,"" 
2024-09-08T11:00:00Z,BTCUSDT,54608,-0.0199,Market,Filled,-1086.6992,"Liquidated" 
2024-09-08T15:00:00Z,BTCUSDT,54149.51,0.02006,Market,Filled,1086.2391706,"" 
2024-09-08T17:00:00Z,BTCUSDT,53907.17,-0.02006,Market,Filled,-1081.3778302,"Liquidated" 
2024-09-08T20:00:00Z,BTCUSDT,54337.02,0.01992,Market,Filled,1082.3934384,"" 
2024-09-09T01:00:00Z,BTCUSDT,55045,-0.01992,Market,Filled,-1096.4964,"Liquidated" 
2024-09-09T05:00:00Z,BTCUSDT,54849.65,0.01994,Market,Filled,1093.702021,"" 
2024-09-09T11:00:00Z,BTCUSDT,55363.99,-0.01994,Market,Filled,-1103.9579606,"Liquidated" 
2024-09-11T00:00:00Z,BTCUSDT,57636,0.01911,Market,Filled,1101.42396,"" 
2024-09-11T04:00:00Z,BTCUSDT,56819.55,-0.01911,Market,Filled,-1085.8216005,"Liquidated" 
2024-09-11T08:00:00Z,BTCUSDT,56712.01,0.0192,Market,Filled,1088.870592,"" 
2024-09-11T11:00:00Z,BTCUSDT,56509.99,-0.0192,Market,Filled,-1084.991808,"Liquidated" 
2024-09-11T22:00:00Z,BTCUSDT,57352,0.01893,Market,Filled,1085.67336,"" 
2024-09-12T05:00:00Z,BTCUSDT,58181.98,-0.01893,Market,Filled,-1101.3848814,"Liquidated" 
2024-09-12T09:00:00Z,BTCUSDT,58171.06,0.01888,Market,Filled,1098.2696128,"" 
2024-09-12T18:00:00Z,BTCUSDT,58389.1,-0.01888,Market,Filled,-1102.386208,"Liquidated" 
2024-09-12T19:00:00Z,BTCUSDT,58182,0.01894,Market,Filled,1101.96708,"" 
2024-09-12T20:00:00Z,BTCUSDT,58387.99,-0.01894,Market,Filled,-1105.8685306,"Liquidated" 
2024-09-13T00:00:00Z,BTCUSDT,58132.32,0.01901,Market,Filled,1105.0954032,"" 
2024-09-13T19:00:00Z,BTCUSDT,59752.17,-0.01901,Market,Filled,-1135.8887517,"Liquidated" 
2024-09-13T21:00:00Z,BTCUSDT,59838.52,0.01887,Market,Filled,1129.1528724,"" 
2024-09-14T05:00:00Z,BTCUSDT,60213.05,-0.01887,Market,Filled,-1136.2202535,"Liquidated" 
2024-09-14T06:00:00Z,BTCUSDT,59926,0.01894,Market,Filled,1134.99844,"" 
2024-09-14T10:00:00Z,BTCUSDT,60070.2,-0.01894,Market,Filled,-1137.729588,"Liquidated" 
2024-09-14T16:00:00Z,BTCUSDT,59876,0.01899,Market,Filled,1137.04524,"" 
2024-09-15T08:00:00Z,BTCUSDT,60195.99,-0.01899,Market,Filled,-1143.1218501,"Liquidated" 
2024-09-15T10:00:00Z,BTCUSDT,60016.01,0.01903,Market,Filled,1142.1046703,"" 
2024-09-15T13:00:00Z,BTCUSDT,60104.39,-0.01903,Market,Filled,-1143.7865417,"Liquidated" 
2024-09-15T20:00:00Z,BTCUSDT,59878.23,0.01909,Market,Filled,1143.0754107,"" 
2024-09-16T06:00:00Z,BTCUSDT,58670,-0.01909,Market,Filled,-1120.0103,"Liquidated" 
2024-09-16T21:00:00Z,BTCUSDT,57688,0.01951,Market,Filled,1125.49288,"" 
2024-09-17T00:00:00Z,BTCUSDT,58213.99,-0.01951,Market,Filled,-1135.7549449,"Liquidated" 
2024-09-17T01:00:00Z,BTCUSDT,57630.01,0.01967,Market,Filled,1133.5822967,"" 
2024-09-17T06:00:00Z,BTCUSDT,58642.61,-0.01967,Market,Filled,-1153.5001387,"Liquidated" 
2024-09-17T19:00:00Z,BTCUSDT,60540.18,0.01898,Market,Filled,1149.0526164,"" 
2024-09-18T01:00:00Z,BTCUSDT,60240,-0.01898,Market,Filled,-1143.3552,"Liquidated" 
2024-09-18T05:00:00Z,BTCUSDT,60430,0.01894,Market,Filled,1144.5442,"" 
2024-09-18T09:00:00Z,BTCUSDT,60198.05,-0.01894,Market,Filled,-1140.151067,"Liquidated" 
2024-09-18T12:00:00Z,BTCUSDT,59846,0.01907,Market,Filled,1141.26322,"" 
2024-09-19T03:00:00Z,BTCUSDT,62204.31,-0.01907,Market,Filled,-1186.2361917,"Liquidated" 
2024-09-19T07:00:00Z,BTCUSDT,62020.61,0.01897,Market,Filled,1176.5309717,"" 
2024-09-19T11:00:00Z,BTCUSDT,62320,-0.01897,Market,Filled,-1182.2104,"Liquidated" 
2024-09-19T22:00:00Z,BTCUSDT,62879.77,0.01879,Market,Filled,1181.5108783,"" 
2024-09-20T03:00:00Z,BTCUSDT,63125,-0.01879,Market,Filled,-1186.11875,"Liquidated" 
2024-09-20T21:00:00Z,BTCUSDT,62814,0.01887,Market,Filled,1185.30018,"" 
2024-09-20T23:00:00Z,BTCUSDT,63180.23,-0.01887,Market,Filled,-1192.2109401,"Liquidated" 
2024-09-21T02:00:00Z,BTCUSDT,62836.99,0.01895,Market,Filled,1190.7609605,"" 
2024-09-21T12:00:00Z,BTCUSDT,63089.76,-0.01895,Market,Filled,-1195.550952,"Liquidated" 
2024-09-21T19:00:00Z,BTCUSDT,63268,0.01888,Market,Filled,1194.49984,"" 
2024-09-21T21:00:00Z,BTCUSDT,63139.99,-0.01888,Market,Filled,-1192.0830112,"Liquidated" 
2024-09-22T02:00:00Z,BTCUSDT,63046.01,0.01892,Market,Filled,1192.8305092,"" 
2024-09-22T03:00:00Z,BTCUSDT,62957.3,-0.01892,Market,Filled,-1191.152116,"Liquidated" 
2024-09-23T15:00:00Z,BTCUSDT,63394.51,0.01879,Market,Filled,1191.1828429,"" 
2024-09-23T19:00:00Z,BTCUSDT,63430.18,-0.01879,Market,Filled,-1191.8530822,"Liquidated" 
2024-09-24T13:00:00Z,BTCUSDT,63446.01,0.01879,Market,Filled,1192.1505279,"" 
2024-09-24T15:00:00Z,BTCUSDT,63194.88,-0.01879,Market,Filled,-1187.4317952,"Liquidated" 
2024-09-25T02:00:00Z,BTCUSDT,64390.01,0.01845,Market,Filled,1187.9956845,"" 
2024-09-25T03:00:00Z,BTCUSDT,64422.51,-0.01845,Market,Filled,-1188.5953095,"Liquidated" 
2024-09-25T06:00:00Z,BTCUSDT,64170.64,0.01852,Market,Filled,1188.4402528,"" 
2024-09-25T07:00:00Z,BTCUSDT,63806,-0.01852,Market,Filled,-1181.68712,"Liquidated" 
2024-09-25T10:00:00Z,BTCUSDT,63609.9,0.0186,Market,Filled,1183.14414,"" 
2024-09-25T11:00:00Z,BTCUSDT,63630.44,-0.0186,Market,Filled,-1183.526184,"Liquidated" 
2024-09-25T17:00:00Z,BTCUSDT,63463.88,0.01865,Market,Filled,1183.601362,"" 
2024-09-25T21:00:00Z,BTCUSDT,63505.77,-0.01865,Market,Filled,-1184.3826105,"Liquidated" 
2024-09-26T16:00:00Z,BTCUSDT,65229.03,0.01815,Market,Filled,1183.9068945,"" 
2024-09-30T04:00:00Z,BTCUSDT,64553.67,-0.01815,Market,Filled,-1171.6491105,"Liquidated" 
2024-09-30T08:00:00Z,BTCUSDT,64562.01,0.01819,Market,Filled,1174.3829619,"" 
2024-09-30T09:00:00Z,BTCUSDT,64311.58,-0.01819,Market,Filled,-1169.8276402,"Liquidated" 
2024-09-30T14:00:00Z,BTCUSDT,63874.54,0.01833,Market,Filled,1170.8203182,"" 
2024-09-30T17:00:00Z,BTCUSDT,63486.97,-0.01833,Market,Filled,-1163.7161601,"Liquidated" 
2024-09-30T20:00:00Z,BTCUSDT,63488,0.01835,Market,Filled,1165.0048,"" 
2024-09-30T21:00:00Z,BTCUSDT,63809.99,-0.01835,Market,Filled,-1170.9133165,"Liquidated" 
2024-10-01T13:00:00Z,BTCUSDT,63668.21,0.01837,Market,Filled,1169.5850177,"" 
2024-10-01T14:00:00Z,BTCUSDT,62866.79,-0.01837,Market,Filled,-1154.8629323,"Liquidated" 
2024-10-02T01:00:00Z,BTCUSDT,61046.27,0.01897,Market,Filled,1158.0477419,"" 
2024-10-02T03:00:00Z,BTCUSDT,61782.89,-0.01897,Market,Filled,-1172.0214233,"Liquidated" 
2024-10-02T11:00:00Z,BTCUSDT,61188.28,0.01911,Market,Filled,1169.3080308,"" 
2024-10-03T03:00:00Z,BTCUSDT,61185.17,-0.01911,Market,Filled,-1169.2485987,"Liquidated" 
2024-10-03T06:00:00Z,BTCUSDT,61176.01,0.01911,Market,Filled,1169.0735511,"" 
2024-10-03T07:00:00Z,BTCUSDT,61334,-0.01911,Market,Filled,-1172.09274,"Liquidated" 
2024-10-03T08:00:00Z,BTCUSDT,60929.62,0.01923,Market,Filled,1171.6765926,"" 
2024-10-03T09:00:00Z,BTCUSDT,60357.72,-0.01923,Market,Filled,-1160.6789556,"Liquidated" 
2024-10-03T12:00:00Z,BTCUSDT,60766.01,0.01914,Market,Filled,1163.0614314,"" 
2024-10-03T19:00:00Z,BTCUSDT,60722.3,-0.01914,Market,Filled,-1162.224822,"Liquidated" 
2024-10-03T21:00:00Z,BTCUSDT,60774,0.01912,Market,Filled,1161.99888,"" 
2024-10-03T22:00:00Z,BTCUSDT,60807.12,-0.01912,Market,Filled,-1162.6321344,"Liquidated" 
2024-10-04T01:00:00Z,BTCUSDT,60504.01,0.01922,Market,Filled,1162.8870722,"" 
2024-10-04T13:00:00Z,BTCUSDT,61932.24,-0.01922,Market,Filled,-1190.3376528,"Liquidated" 
2024-10-04T22:00:00Z,BTCUSDT,62274.46,0.01902,Market,Filled,1184.4602292,"" 
2024-10-05T10:00:00Z,BTCUSDT,62252,-0.01902,Market,Filled,-1184.03304,"Liquidated" 
2024-10-05T15:00:00Z,BTCUSDT,62196.01,0.01904,Market,Filled,1184.2120304,"" 
2024-10-06T13:00:00Z,BTCUSDT,62221.99,-0.01904,Market,Filled,-1184.7066896,"Liquidated" 
2024-10-06T21:00:00Z,BTCUSDT,62620.63,0.01892,Market,Filled,1184.7823196,"" 
2024-10-07T02:00:00Z,BTCUSDT,63818.99,-0.01892,Market,Filled,-1207.4552908,"Liquidated" 
2024-10-09T07:00:00Z,BTCUSDT,62430,0.01927,Market,Filled,1203.0261,"" 
2024-10-09T09:00:00Z,BTCUSDT,62149.99,-0.01927,Market,Filled,-1197.6303073,"Liquidated" 
2024-10-09T10:00:00Z,BTCUSDT,62264.02,0.01925,Market,Filled,1198.582385,"" 
2024-10-09T13:00:00Z,BTCUSDT,61980,-0.01925,Market,Filled,-1193.115,"Liquidated" 
2024-10-09T18:00:00Z,BTCUSDT,61748,0.01935,Market,Filled,1194.8238,"" 
2024-10-10T19:00:00Z,BTCUSDT,59502,-0.01935,Market,Filled,-1151.3637,"Liquidated" 
2024-10-11T00:00:00Z,BTCUSDT,60326.4,0.01923,Market,Filled,1160.076672,"" 
2024-10-11T01:00:00Z,BTCUSDT,60194,-0.01923,Market,Filled,-1157.53062,"Liquidated" 
2024-10-11T05:00:00Z,BTCUSDT,60700,0.01908,Market,Filled,1158.156,"" 
2024-10-11T11:00:00Z,BTCUSDT,61160,-0.01908,Market,Filled,-1166.9328,"Liquidated" 
2024-10-12T01:00:00Z,BTCUSDT,62840.01,0.01853,Market,Filled,1164.4253853,"" 
2024-10-12T03:00:00Z,BTCUSDT,62554.97,-0.01853,Market,Filled,-1159.1435941,"Liquidated" 
2024-10-12T04:00:00Z,BTCUSDT,62568,0.01854,Market,Filled,1160.01072,"" 
2024-10-12T08:00:00Z,BTCUSDT,62767.57,-0.01854,Market,Filled,-1163.7107478,"Liquidated" 
2024-10-13T02:00:00Z,BTCUSDT,62879.27,0.0185,Market,Filled,1163.266495,"" 
2024-10-13T11:00:00Z,BTCUSDT,62700.98,-0.0185,Market,Filled,-1159.96813,"Liquidated" 
2024-10-14T02:00:00Z,BTCUSDT,62631.83,0.01853,Market,Filled,1160.5678099,"" 
2024-10-14T03:00:00Z,BTCUSDT,62613.99,-0.01853,Market,Filled,-1160.2372347,"Liquidated" 
2024-10-14T09:00:00Z,BTCUSDT,64428,0.01801,Market,Filled,1160.34828,"" 
2024-10-14T17:00:00Z,BTCUSDT,65703.99,-0.01801,Market,Filled,-1183.3288599,"Liquidated" 
2024-10-14T20:00:00Z,BTCUSDT,65939.41,0.01787,Market,Filled,1178.3372567,"" 
2024-10-16T04:00:00Z,BTCUSDT,67095.98,-0.01787,Market,Filled,-1199.0051626,"Liquidated" 
2024-10-16T05:00:00Z,BTCUSDT,67000.01,0.01784,Market,Filled,1195.2801784,"" 
2024-10-18T00:00:00Z,BTCUSDT,67421.78,-0.01784,Market,Filled,-1202.8045552,"Liquidated" 
2024-10-18T02:00:00Z,BTCUSDT,68085.51,0.01764,Market,Filled,1201.0283964,"" 
2024-10-18T17:00:00Z,BTCUSDT,68787.87,-0.01764,Market,Filled,-1213.4180268,"Liquidated" 
2024-10-18T20:00:00Z,BTCUSDT,68608.01,0.01765,Market,Filled,1210.9313765,"" 
2024-10-21T00:00:00Z,BTCUSDT,69031.99,-0.01765,Market,Filled,-1218.4146235,"Liquidated" 
2024-10-21T03:00:00Z,BTCUSDT,68710,0.01771,Market,Filled,1216.8541,"" 
2024-10-28T22:00:00Z,BTCUSDT,69790.99,-0.01771,Market,Filled,-1235.9984329,"Liquidated" 
2024-10-29T09:00:00Z,BTCUSDT,71134.01,0.01733,Market,Filled,1232.7523933,"" 
2024-10-29T14:00:00Z,BTCUSDT,71803.99,-0.01733,Market,Filled,-1244.3631467,"Liquidated" 
2024-10-29T20:00:00Z,BTCUSDT,72532,0.01711,Market,Filled,1241.02252,"" 
2024-10-30T11:00:00Z,BTCUSDT,72378.01,-0.01711,Market,Filled,-1238.3877511,"Liquidated" 
2024-10-31T10:00:00Z,BTCUSDT,72304.7,0.01714,Market,Filled,1239.302558,"" 
2024-10-31T11:00:00Z,BTCUSDT,72639.27,-0.01714,Market,Filled,-1245.0370878,"Liquidated" 
2024-10-31T17:00:00Z,BTCUSDT,70403.59,0.01767,Market,Filled,1244.0314353,"" 
2024-11-01T03:00:00Z,BTCUSDT,69579.88,-0.01767,Market,Filled,-1229.4764796,"Liquidated" 
2024-11-01T04:00:00Z,BTCUSDT,69370,0.01778,Market,Filled,1233.3986,"" 
2024-11-01T14:00:00Z,BTCUSDT,71200.43,-0.01778,Market,Filled,-1265.9436454,"Liquidated" 
2024-11-01T17:00:00Z,BTCUSDT,69920.73,0.018,Market,Filled,1258.57314,"" 
2024-11-02T00:00:00Z,BTCUSDT,69496,-0.018,Market,Filled,-1250.928,"Liquidated" 
2024-11-02T03:00:00Z,BTCUSDT,69661.96,0.01798,Market,Filled,1252.5220408,"" 
2024-11-03T03:00:00Z,BTCUSDT,68214.9,-0.01798,Market,Filled,-1226.503902,"Liquidated" 
2024-11-03T07:00:00Z,BTCUSDT,68570,0.01796,Market,Filled,1231.5172,"" 
2024-11-05T04:00:00Z,BTCUSDT,68243,-0.01796,Market,Filled,-1225.64428,"Liquidated" 
2024-11-05T06:00:00Z,BTCUSDT,68741.51,0.01785,Market,Filled,1227.0359535,"" 
2024-11-05T23:00:00Z,BTCUSDT,69594,-0.01785,Market,Filled,-1242.2529,"Liquidated" 
2024-11-06T00:00:00Z,BTCUSDT,69372.01,0.01786,Market,Filled,1238.9840986,"" 
2024-11-06T02:00:00Z,BTCUSDT,71128.8,-0.01786,Market,Filled,-1270.360368,"Liquidated" 
2024-11-06T07:00:00Z,BTCUSDT,74254.85,0.01702,Market,Filled,1263.817547,"" 
2024-11-07T20:00:00Z,BTCUSDT,76530.39,-0.01702,Market,Filled,-1302.5472378,"Liquidated" 
2024-11-07T22:00:00Z,BTCUSDT,75876.5,0.01705,Market,Filled,1293.694325,"" 
2024-11-14T01:00:00Z,BTCUSDT,90104.93,-0.01705,Market,Filled,-1536.2890565,"Liquidated" 
2024-11-14T07:00:00Z,BTCUSDT,89324.06,0.01666,Market,Filled,1488.1388396,"" 
2024-11-14T10:00:00Z,BTCUSDT,90909.01,-0.01666,Market,Filled,-1514.5441066,"Liquidated" 
2024-11-14T14:00:00Z,BTCUSDT,90754.42,0.01663,Market,Filled,1509.2460046,"" 
2024-11-14T20:00:00Z,BTCUSDT,89463.99,-0.01663,Market,Filled,-1487.7861537,"Liquidated" 
2024-11-14T22:00:00Z,BTCUSDT,88227.23,0.01691,Market,Filled,1491.9224593,"" 
2024-11-15T11:00:00Z,BTCUSDT,89354.54,-0.01691,Market,Filled,-1510.9852714,"Liquidated" 
2024-11-15T13:00:00Z,BTCUSDT,89753.84,0.01679,Market,Filled,1506.9669736,"" 
2024-11-15T21:00:00Z,BTCUSDT,91447.98,-0.01679,Market,Filled,-1535.4115842,"Liquidated" 
2024-11-16T03:00:00Z,BTCUSDT,91405.54,0.01673,Market,Filled,1529.2146842,"" 
2024-11-16T07:00:00Z,BTCUSDT,91192,-0.01673,Market,Filled,-1525.64216,"Liquidated" 
2024-11-16T13:00:00Z,BTCUSDT,90894.75,0.0168,Market,Filled,1527.0318,"" 
2024-11-17T08:00:00Z,BTCUSDT,90550.79,-0.0168,Market,Filled,-1521.253272,"Liquidated" 
2024-11-17T12:00:00Z,BTCUSDT,90685.01,0.01679,Market,Filled,1522.6013179,"" 
2024-11-18T04:00:00Z,BTCUSDT,90668.57,-0.01679,Market,Filled,-1522.3252903,"Liquidated" 
2024-11-18T05:00:00Z,BTCUSDT,90441.3,0.01683,Market,Filled,1522.127079,"" 
2024-11-18T10:00:00Z,BTCUSDT,91710.59,-0.01683,Market,Filled,-1543.4892297,"Liquidated" 
2024-11-18T13:00:00Z,BTCUSDT,90517.14,0.017,Market,Filled,1538.79138,"" 
2024-11-18T16:00:00Z,BTCUSDT,92309.51,-0.017,Market,Filled,-1569.26167,"Liquidated" 
2024-11-18T20:00:00Z,BTCUSDT,90608.27,0.01725,Market,Filled,1562.9926575,"" 
2024-11-19T06:00:00Z,BTCUSDT,91878.78,-0.01725,Market,Filled,-1584.908955,"Liquidated" 
2024-11-19T08:00:00Z,BTCUSDT,91620.01,0.01725,Market,Filled,1580.4451725,"" 
2024-11-19T16:00:00Z,BTCUSDT,92380,-0.01725,Market,Filled,-1593.555,"Liquidated" 
2024-11-19T18:00:00Z,BTCUSDT,92853.76,0.01713,Market,Filled,1590.5849088,"" 
2024-11-19T19:00:00Z,BTCUSDT,93646.15,-0.01713,Market,Filled,-1604.1585495,"Liquidated" 
2024-11-19T20:00:00Z,BTCUSDT,93227.89,0.01718,Market,Filled,1601.6551502,"" 
2024-11-20T00:00:00Z,BTCUSDT,92310.79,-0.01718,Market,Filled,-1585.8993722,"Liquidated" 
2024-11-20T01:00:00Z,BTCUSDT,92044.19,0.01726,Market,Filled,1588.6827194,"" 
2024-11-20T06:00:00Z,BTCUSDT,92505.46,-0.01726,Market,Filled,-1596.6442396,"Liquidated" 
2024-11-20T11:00:00Z,BTCUSDT,93278.5,0.0171,Market,Filled,1595.06235,"" 
2024-11-20T16:00:00Z,BTCUSDT,94739.97,-0.0171,Market,Filled,-1620.053487,"Liquidated" 
2024-11-20T18:00:00Z,BTCUSDT,93916.34,0.0172,Market,Filled,1615.361048,"" 
2024-11-21T06:00:00Z,BTCUSDT,97328,-0.0172,Market,Filled,-1674.0416,"Liquidated" 
2024-11-21T08:00:00Z,BTCUSDT,96912.01,0.01715,Market,Filled,1662.0409715,"" 
2024-11-21T19:00:00Z,BTCUSDT,98280.01,-0.01715,Market,Filled,-1685.5021715,"Liquidated" 
2024-11-21T22:00:00Z,BTCUSDT,97973.81,0.01716,Market,Filled,1681.2305796,"" 
2024-11-26T00:00:00Z,BTCUSDT,93010,-0.01716,Market,Filled,-1596.0516,"Liquidated" 
2024-11-26T01:00:00Z,BTCUSDT,93836.5,0.0172,Market,Filled,1613.9878,"" 
2024-11-27T02:00:00Z,BTCUSDT,92753.85,-0.0172,Market,Filled,-1595.36622,"Liquidated" 
2024-11-27T07:00:00Z,BTCUSDT,93068.16,0.01718,Market,Filled,1598.9109888,"" 
2024-11-27T09:00:00Z,BTCUSDT,93433.2,-0.01718,Market,Filled,-1605.182376,"Liquidated" 
2024-11-27T11:00:00Z,BTCUSDT,93821.36,0.01709,Market,Filled,1603.4070424,"" 
2024-11-27T20:00:00Z,BTCUSDT,96627.99,-0.01709,Market,Filled,-1651.3723491,"Liquidated" 
2024-11-27T23:00:00Z,BTCUSDT,96047.48,0.01709,Market,Filled,1641.4514332,"" 
2024-11-29T11:00:00Z,BTCUSDT,96844,-0.01709,Market,Filled,-1655.06396,"Liquidated" 
2024-11-29T13:00:00Z,BTCUSDT,96929.08,0.01705,Market,Filled,1652.640814,"" 
2024-11-30T17:00:00Z,BTCUSDT,96871.31,-0.01705,Market,Filled,-1651.6558355,"Liquidated" 
2024-11-30T18:00:00Z,BTCUSDT,96780.38,0.01707,Market,Filled,1652.0410866,"" 
2024-12-01T11:00:00Z,BTCUSDT,96811.99,-0.01707,Market,Filled,-1652.5806693,"Liquidated" 
2024-12-01T12:00:00Z,BTCUSDT,97108.89,0.01701,Market,Filled,1651.8222189,"" 
2024-12-02T04:00:00Z,BTCUSDT,96483.75,-0.01701,Market,Filled,-1641.1885875,"Liquidated" 
2024-12-02T06:00:00Z,BTCUSDT,96360,0.01706,Market,Filled,1643.9016,"" 
2024-12-02T16:00:00Z,BTCUSDT,97048,-0.01706,Market,Filled,-1655.63888,"Liquidated" 
2024-12-02T17:00:00Z,BTCUSDT,96167.46,0.01719,Market,Filled,1653.1186374,"" 
2024-12-04T19:00:00Z,BTCUSDT,96111,-0.01719,Market,Filled,-1652.14809,"Liquidated" 
2024-12-04T23:00:00Z,BTCUSDT,98174.61,0.01682,Market,Filled,1651.2969402,"" 
2024-12-06T08:00:00Z,BTCUSDT,98138.53,-0.01682,Market,Filled,-1650.6900746,"Liquidated" 
2024-12-06T10:00:00Z,BTCUSDT,98000.01,0.01685,Market,Filled,1651.3001685,"" 
2024-12-11T12:00:00Z,BTCUSDT,98292.6,-0.01685,Market,Filled,-1656.23031,"Liquidated" 
2024-12-11T16:00:00Z,BTCUSDT,100360.49,0.0165,Market,Filled,1655.948085,"" 
2024-12-14T04:00:00Z,BTCUSDT,102088,-0.0165,Market,Filled,-1684.452,"Liquidated" 
2024-12-14T06:00:00Z,BTCUSDT,101722.8,0.0165,Market,Filled,1678.4262,"" 
2024-12-19T05:00:00Z,BTCUSDT,100671.62,-0.0165,Market,Filled,-1661.08173,"Liquidated" 
2024-12-19T06:00:00Z,BTCUSDT,101300.01,0.01644,Market,Filled,1665.3721644,"" 
