time,exchange,symbol,interval,price_open,price_high,price_low,price_close,price_volume_usd,taker_aggregated_buy_volume_usd,taker_aggregated_sell_volume_usd,unit,agg_taker_aggregated_buy_volume_usd,agg_taker_aggregated_sell_volume_usd
2024-02-02 14:00:00,Binance,BTC,1h,42694.01,42913.01,42610.0,42805.35,72687785.4498,,,,40622721.3384,32065064.1113
2024-02-02 15:00:00,Binance,BTC,1h,42805.35,43250.0,42750.0,43242.09,115914650.3775,,,,65314730.9632,50599919.4142
2024-02-02 16:00:00,Binance,BTC,1h,43242.1,43488.0,43100.0,43216.36,121502352.1055,,,,62019016.8493,59483335.2561
2024-02-02 17:00:00,Binance,BTC,1h,43216.35,43296.0,42901.1,42958.47,63884527.6474,,,,28130401.5888,35754126.0587
2024-02-02 18:00:00,Binance,BTC,1h,42958.47,42990.0,42783.09,42928.01,50362923.7319,,,,23313333.1141,27049590.6178
2024-02-02 19:00:00,Binance,BTC,1h,42928.0,43080.0,42920.36,43061.97,38762027.2983,,,,20849658.4004,17912368.8979
2024-02-02 20:00:00,Binance,BTC,1h,43061.98,43089.91,42900.48,42952.65,33666731.2367,,,,14322285.8958,19344445.3408
2024-02-02 21:00:00,Binance,BTC,1h,42952.65,43067.78,42950.63,42995.17,20829558.0862,,,,8682261.1133,12147296.9729
2024-02-02 22:00:00,Binance,BTC,1h,42995.16,43226.61,42995.16,43202.59,24558675.0941,,,,12911339.2559,11647335.8382
2024-02-02 23:00:00,Binance,BTC,1h,43202.6,43238.01,43132.46,43200.0,24791654.1513,,,,10489037.0631,14302617.0882
2024-02-03 00:00:00,Binance,BTC,1h,43199.99,43380.01,43151.11,43229.07,41993655.6766,,,,22104856.4927,19888799.1839
2024-02-03 01:00:00,Binance,BTC,1h,43229.07,43322.0,43192.79,43221.1,22033171.933,,,,9209147.6353,12824024.2976
2024-02-03 02:00:00,Binance,BTC,1h,43221.11,43233.55,43154.28,43187.98,17375665.4822,,,,5995671.8062,11379993.676
2024-02-03 03:00:00,Binance,BTC,1h,43187.98,43234.03,43142.0,43173.94,14735341.0573,,,,5970619.0038,8764722.0535
2024-02-03 04:00:00,Binance,BTC,1h,43173.95,43222.75,43153.68,43191.67,12798754.6024,,,,5904417.447,6894337.1554
2024-02-03 05:00:00,Binance,BTC,1h,43191.66,43209.11,43095.56,43168.78,18619929.076,,,,7760500.1715,10859428.9046
2024-02-03 06:00:00,Binance,BTC,1h,43168.78,43168.82,43081.1,43095.39,12708143.816,,,,4547150.2063,8160993.6097
2024-02-03 07:00:00,Binance,BTC,1h,43095.39,43133.96,43040.0,43053.05,13941175.5817,,,,5300889.5307,8640286.051
2024-02-03 08:00:00,Binance,BTC,1h,43053.05,43089.58,43004.0,43016.79,16637913.8997,,,,7041549.9503,9596363.9494
2024-02-03 09:00:00,Binance,BTC,1h,43016.78,43123.43,43016.78,43092.13,18344393.2162,,,,10114731.9907,8229661.2255
2024-02-03 10:00:00,Binance,BTC,1h,43092.12,43125.28,43041.79,43062.07,17800342.0564,,,,9048931.7316,8751410.3248
2024-02-03 11:00:00,Binance,BTC,1h,43062.07,43062.07,42973.66,42995.04,25156281.9171,,,,10007744.8267,15148537.0904
2024-02-03 12:00:00,Binance,BTC,1h,42995.04,43084.82,42974.99,43070.25,19721857.3704,,,,10156126.4787,9565730.8917
2024-02-03 13:00:00,Binance,BTC,1h,43070.25,43093.52,43041.1,43071.59,14173939.8422,,,,7152962.6896,7020977.1526
2024-02-03 14:00:00,Binance,BTC,1h,43071.6,43081.96,43022.9,43042.27,17849161.3064,,,,9156587.9912,8692573.3152
2024-02-03 15:00:00,Binance,BTC,1h,43042.28,43190.0,42880.0,43119.06,56100511.4141,,,,30711985.2825,25388526.1316
2024-02-03 16:00:00,Binance,BTC,1h,43119.06,43186.77,43072.53,43095.04,26771388.9957,,,,11374375.4665,15397013.5292
2024-02-03 17:00:00,Binance,BTC,1h,43095.04,43270.0,43091.1,43230.01,36384896.0634,,,,20861917.1053,15522978.9581
2024-02-03 18:00:00,Binance,BTC,1h,43230.0,43243.52,43028.88,43070.35,34813569.7793,,,,16219699.3577,18593870.4216
2024-02-03 19:00:00,Binance,BTC,1h,43070.35,43088.82,43016.28,43061.09,17291218.1538,,,,7767333.2277,9523884.9261
2024-02-03 20:00:00,Binance,BTC,1h,43061.09,43104.68,43007.44,43065.15,14941077.1081,,,,7524843.6799,7416233.4283
2024-02-03 21:00:00,Binance,BTC,1h,43065.15,43093.04,43027.18,43045.02,12955489.4241,,,,5895943.0743,7059546.3498
2024-02-03 22:00:00,Binance,BTC,1h,43045.01,43076.98,43013.05,43031.31,13013258.6054,,,,5639905.8446,7373352.7608
2024-02-03 23:00:00,Binance,BTC,1h,43031.32,43075.39,42953.33,43011.09,22614213.656,,,,9909507.5199,12704706.1361
2024-02-04 00:00:00,Binance,BTC,1h,43011.1,43017.44,42880.01,43008.15,32048129.4633,,,,15342406.9198,16705722.5434
2024-02-04 01:00:00,Binance,BTC,1h,43008.14,43044.56,42948.32,43041.33,12069418.3443,,,,5721102.7143,6348315.6301
2024-02-04 02:00:00,Binance,BTC,1h,43041.32,43068.79,43021.41,43022.65,11729752.4791,,,,4935186.4023,6794566.0768
2024-02-04 03:00:00,Binance,BTC,1h,43022.64,43047.98,43022.64,43027.16,6787019.483,,,,3252295.4191,3534724.0639
2024-02-04 04:00:00,Binance,BTC,1h,43027.16,43029.17,42901.19,42916.5,13984316.3581,,,,5395570.9109,8588745.4473
2024-02-04 05:00:00,Binance,BTC,1h,42916.5,42960.09,42862.51,42892.38,23232413.0661,,,,12031567.2292,11200845.837
2024-02-04 06:00:00,Binance,BTC,1h,42892.39,42932.74,42743.95,42746.13,32619344.1091,,,,12408835.7574,20210508.3517
2024-02-04 07:00:00,Binance,BTC,1h,42746.13,42862.18,42720.07,42845.03,24819227.2181,,,,14239528.9762,10579698.2419
2024-02-04 08:00:00,Binance,BTC,1h,42845.03,42845.03,42774.47,42795.25,16691023.1442,,,,7287271.3175,9403751.8267
2024-02-04 09:00:00,Binance,BTC,1h,42795.24,42986.4,42741.6,42942.73,42964209.5627,,,,23125121.9283,19839087.6344
2024-02-04 10:00:00,Binance,BTC,1h,42942.73,42944.61,42872.3,42944.0,17830062.2063,,,,8043021.7494,9787040.4569
2024-02-04 11:00:00,Binance,BTC,1h,42944.0,43119.04,42931.32,43060.1,33176332.4329,,,,18289307.6829,14887024.75
2024-02-04 12:00:00,Binance,BTC,1h,43060.09,43115.76,42994.43,42994.44,26563234.6845,,,,11773210.8351,14790023.8494
2024-02-04 13:00:00,Binance,BTC,1h,42994.44,43037.92,42963.53,42995.52,18324488.8229,,,,9376746.8318,8947741.9911
2024-02-04 14:00:00,Binance,BTC,1h,42995.53,43016.16,42850.0,42874.0,39826241.0007,,,,18384991.97,21441249.0306
2024-02-04 15:00:00,Binance,BTC,1h,42874.0,42954.59,42845.51,42943.21,24651244.4591,,,,13901410.1489,10749834.3102
2024-02-04 16:00:00,Binance,BTC,1h,42943.2,42943.21,42881.14,42913.16,17415001.7754,,,,8427000.8526,8988000.9228
2024-02-04 17:00:00,Binance,BTC,1h,42913.16,42969.79,42841.1,42899.45,29140961.2163,,,,15730333.8823,13410627.3339
2024-02-04 18:00:00,Binance,BTC,1h,42899.44,42942.95,42757.0,42794.01,33973875.2709,,,,16261646.7162,17712228.5546
2024-02-04 19:00:00,Binance,BTC,1h,42794.0,42818.04,42573.17,42636.44,73807317.5818,,,,38507965.7723,35299351.8095
2024-02-04 20:00:00,Binance,BTC,1h,42636.43,42938.0,42541.4,42880.78,59842588.2112,,,,32063047.7565,27779540.4547
2024-02-04 21:00:00,Binance,BTC,1h,42880.79,42985.73,42772.18,42779.97,38512311.6923,,,,19676813.5876,18835498.1048
2024-02-04 22:00:00,Binance,BTC,1h,42779.97,42880.93,42222.0,42571.62,67612826.732,,,,30245505.0091,37367321.7229
2024-02-04 23:00:00,Binance,BTC,1h,42571.61,42652.5,42506.99,42582.88,33378218.3939,,,,16508750.6901,16869467.7039
2024-02-05 00:00:00,Binance,BTC,1h,42582.88,42629.41,42355.01,42360.96,45888362.0833,,,,22480229.9746,23408132.1087
2024-02-05 01:00:00,Binance,BTC,1h,42360.96,42546.76,42258.1,42529.67,46350558.8815,,,,25677948.9145,20672609.967
2024-02-05 02:00:00,Binance,BTC,1h,42529.67,42529.68,42379.01,42447.06,31890230.5629,,,,13412422.6855,18477807.8774
2024-02-05 03:00:00,Binance,BTC,1h,42447.07,42729.02,42447.06,42718.31,33427353.3021,,,,20668580.1894,12758773.1127
2024-02-05 04:00:00,Binance,BTC,1h,42718.31,42825.0,42670.12,42749.13,36963792.9886,,,,19504621.83,17459171.1586
2024-02-05 05:00:00,Binance,BTC,1h,42749.13,42777.25,42642.0,42777.24,31557304.9766,,,,15188594.0268,16368710.9499
2024-02-05 06:00:00,Binance,BTC,1h,42777.24,42843.75,42697.52,42819.32,26703146.321,,,,11541302.4433,15161843.8777
2024-02-05 07:00:00,Binance,BTC,1h,42819.31,43176.39,42792.01,43071.88,84041000.6383,,,,45367166.0129,38673834.6254
2024-02-05 08:00:00,Binance,BTC,1h,43071.87,43195.36,42991.15,43033.53,51112078.8422,,,,27419051.9085,23693026.9336
2024-02-05 09:00:00,Binance,BTC,1h,43033.53,43067.33,42954.54,43037.59,27222833.9781,,,,12718045.5348,14504788.4434
2024-02-05 10:00:00,Binance,BTC,1h,43037.59,43268.98,43037.59,43143.34,64182122.5455,,,,33742332.0599,30439790.4856
2024-02-05 11:00:00,Binance,BTC,1h,43143.35,43205.35,43080.0,43194.08,33152936.8351,,,,16061622.5037,17091314.3314
2024-02-05 12:00:00,Binance,BTC,1h,43194.08,43299.0,43122.23,43255.36,34978880.5779,,,,18656436.0418,16322444.5361
2024-02-05 13:00:00,Binance,BTC,1h,43255.35,43569.76,43219.05,43447.67,114744609.8129,,,,63944839.8208,50799769.9921
2024-02-05 14:00:00,Binance,BTC,1h,43447.67,43493.2,43150.91,43195.28,71244466.6888,,,,33480521.2306,37763945.4582
2024-02-05 15:00:00,Binance,BTC,1h,43195.28,43195.29,42600.11,42644.03,124912324.8915,,,,53138851.0167,71773473.8748
2024-02-05 16:00:00,Binance,BTC,1h,42644.04,42771.1,42501.0,42741.69,99572600.4172,,,,54091832.1242,45480768.293
2024-02-05 17:00:00,Binance,BTC,1h,42741.7,42853.7,42660.0,42720.94,46739377.0529,,,,26676159.3153,20063217.7377
2024-02-05 18:00:00,Binance,BTC,1h,42720.94,42738.95,42574.35,42730.89,37241469.4598,,,,17136381.3147,20105088.1451
2024-02-05 19:00:00,Binance,BTC,1h,42730.89,42869.66,42703.43,42765.36,32822028.8813,,,,17116284.4888,15705744.3926
2024-02-05 20:00:00,Binance,BTC,1h,42765.35,42798.37,42333.33,42426.01,84477453.4982,,,,37521137.5949,46956315.9033
2024-02-05 21:00:00,Binance,BTC,1h,42426.0,42556.89,42365.81,42386.0,39152594.4665,,,,19614187.7486,19538406.7179
2024-02-05 22:00:00,Binance,BTC,1h,42386.01,42530.23,42330.52,42504.74,27865837.8332,,,,15877228.8014,11988609.0318
2024-02-05 23:00:00,Binance,BTC,1h,42504.73,42722.3,42462.16,42708.7,36377275.005,,,,21041802.001,15335473.0041
2024-02-06 00:00:00,Binance,BTC,1h,42708.7,42730.0,42591.1,42600.34,25113501.4924,,,,12000932.8044,13112568.6881
2024-02-06 01:00:00,Binance,BTC,1h,42600.34,42769.22,42574.0,42671.11,25346511.4077,,,,14153723.0685,11192788.3392
2024-02-06 02:00:00,Binance,BTC,1h,42671.11,42941.47,42650.0,42852.19,44355610.103,,,,27355804.9222,16999805.1808
2024-02-06 03:00:00,Binance,BTC,1h,42852.18,42960.01,42769.96,42851.11,29095777.1712,,,,14193150.4689,14902626.7023
2024-02-06 04:00:00,Binance,BTC,1h,42851.1,42926.73,42784.26,42826.18,24505942.7668,,,,11957772.6295,12548170.1374
2024-02-06 05:00:00,Binance,BTC,1h,42826.18,42846.0,42753.99,42785.28,16504332.2087,,,,7134419.7342,9369912.4746
2024-02-06 06:00:00,Binance,BTC,1h,42785.27,42796.16,42667.0,42780.46,23897071.7244,,,,11236901.6563,12660170.0681
2024-02-06 07:00:00,Binance,BTC,1h,42780.46,42911.1,42743.81,42890.0,29309595.5214,,,,16594087.0818,12715508.4397
2024-02-06 08:00:00,Binance,BTC,1h,42889.99,43089.38,42887.48,43069.02,60054052.02,,,,35763220.8142,24290831.2058
2024-02-06 09:00:00,Binance,BTC,1h,43069.02,43119.9,42950.0,42991.55,51699361.5008,,,,28322574.5048,23376786.996
2024-02-06 10:00:00,Binance,BTC,1h,42991.56,43100.0,42670.61,42799.5,85990450.1816,,,,41632253.4651,44358196.7165
2024-02-06 11:00:00,Binance,BTC,1h,42799.49,42853.84,42701.04,42826.96,41811863.5487,,,,19875063.1859,21936800.3629
2024-02-06 12:00:00,Binance,BTC,1h,42826.96,42895.73,42658.0,42789.36,50218581.0099,,,,24558712.6644,25659868.3455
2024-02-06 13:00:00,Binance,BTC,1h,42789.36,43010.01,42739.94,42881.33,58414606.3928,,,,33220086.1461,25194520.2467
2024-02-06 14:00:00,Binance,BTC,1h,42881.34,43093.83,42815.75,42942.8,54247090.0173,,,,28633643.8477,25613446.1696
2024-02-06 15:00:00,Binance,BTC,1h,42942.79,43270.89,42897.97,43244.89,92824705.3308,,,,55120997.9988,37703707.332
2024-02-06 16:00:00,Binance,BTC,1h,43244.89,43399.98,43149.64,43165.46,89626491.6466,,,,45180527.034,44445964.6126
2024-02-06 17:00:00,Binance,BTC,1h,43165.46,43269.75,43101.7,43180.66,49973972.0188,,,,22779015.391,27194956.6278
2024-02-06 18:00:00,Binance,BTC,1h,43180.67,43256.62,43000.0,43200.31,44105426.5086,,,,20844159.9106,23261266.598
2024-02-06 19:00:00,Binance,BTC,1h,43200.31,43295.04,43119.61,43278.78,36331039.0108,,,,18822881.5138,17508157.497
2024-02-06 20:00:00,Binance,BTC,1h,43278.79,43322.0,43070.29,43095.67,40531593.8594,,,,17909980.0274,22621613.832
2024-02-06 21:00:00,Binance,BTC,1h,43095.67,43273.06,43060.28,43166.31,33525788.799,,,,18427523.6411,15098265.1579
2024-02-06 22:00:00,Binance,BTC,1h,43166.31,43217.11,43114.73,43199.98,20755122.5674,,,,10718786.8012,10036335.7662
2024-02-06 23:00:00,Binance,BTC,1h,43199.97,43222.94,43032.71,43098.95,32811095.7921,,,,14430244.4292,18380851.3629
2024-02-07 00:00:00,Binance,BTC,1h,43098.96,43192.0,43049.23,43096.47,31577874.4814,,,,16662903.0973,14914971.3841
2024-02-07 01:00:00,Binance,BTC,1h,43096.46,43186.98,43043.95,43049.71,23763482.1259,,,,11939858.8643,11823623.2617
2024-02-07 02:00:00,Binance,BTC,1h,43049.71,43101.12,43001.1,43049.04,21818051.754,,,,9326918.9172,12491132.8368
2024-02-07 03:00:00,Binance,BTC,1h,43049.04,43049.04,42788.0,42800.0,50528032.5823,,,,19384999.223,31143033.3593
2024-02-07 04:00:00,Binance,BTC,1h,42799.99,42946.15,42794.67,42929.18,31265239.062,,,,16406864.966,14858374.096
2024-02-07 05:00:00,Binance,BTC,1h,42929.18,43051.1,42882.0,43029.12,26875347.9501,,,,13166553.427,13708794.5231
2024-02-07 06:00:00,Binance,BTC,1h,43029.12,43030.61,42891.52,42961.92,24298702.7158,,,,9826805.3313,14471897.3845
2024-02-07 07:00:00,Binance,BTC,1h,42961.92,43006.0,42900.0,42918.03,23739554.1266,,,,9958541.5524,13781012.5743
2024-02-07 08:00:00,Binance,BTC,1h,42918.02,42969.08,42872.37,42942.83,21323225.3617,,,,9385032.5779,11938192.7838
2024-02-07 09:00:00,Binance,BTC,1h,42942.82,43200.0,42907.62,43146.0,41092286.5616,,,,20850158.7886,20242127.773
2024-02-07 10:00:00,Binance,BTC,1h,43146.01,43151.1,42838.01,42897.94,46114053.7762,,,,19117820.2867,26996233.4896
2024-02-07 11:00:00,Binance,BTC,1h,42897.94,42992.84,42870.0,42928.29,33452773.4308,,,,15657393.3821,17795380.0487
2024-02-07 12:00:00,Binance,BTC,1h,42928.28,43103.1,42890.51,43073.28,39532062.3492,,,,21665722.9143,17866339.4349
2024-02-07 13:00:00,Binance,BTC,1h,43073.29,43179.56,43038.53,43141.98,37335715.1603,,,,18853832.4327,18481882.7275
2024-02-07 14:00:00,Binance,BTC,1h,43141.97,43325.03,42941.1,43028.6,90275782.2521,,,,47584974.6406,42690807.6115
2024-02-07 15:00:00,Binance,BTC,1h,43028.59,43190.43,42921.1,43071.08,55842542.0103,,,,27019948.024,28822593.9863
2024-02-07 16:00:00,Binance,BTC,1h,43071.08,43245.48,43013.75,43240.71,57453408.0049,,,,32250469.6403,25202938.3646
2024-02-07 17:00:00,Binance,BTC,1h,43240.7,43710.0,43228.0,43499.91,201519104.7993,,,,119163725.5698,82355379.2295
2024-02-07 18:00:00,Binance,BTC,1h,43499.91,43670.0,43460.22,43650.96,95289465.1118,,,,48699485.4529,46589979.6589
2024-02-07 19:00:00,Binance,BTC,1h,43650.95,43699.98,43431.1,43615.47,65043495.719,,,,30569292.9541,34474202.7648
2024-02-07 20:00:00,Binance,BTC,1h,43615.47,44261.1,43615.47,44131.37,236176633.8056,,,,127372776.0717,108803857.7339
2024-02-07 21:00:00,Binance,BTC,1h,44131.37,44396.5,44113.96,44185.96,118188122.8632,,,,56937276.3768,61250846.4864
2024-02-07 22:00:00,Binance,BTC,1h,44185.95,44344.0,44125.88,44160.69,54150215.965,,,,27038014.4763,27112201.4887
2024-02-07 23:00:00,Binance,BTC,1h,44160.68,44363.8,44152.68,44349.6,69358520.4137,,,,43882003.4772,25476516.9365
2024-02-08 00:00:00,Binance,BTC,1h,44349.6,44698.46,44331.1,44676.01,157237652.4982,,,,88692237.9704,68545414.5278
2024-02-08 01:00:00,Binance,BTC,1h,44676.02,44695.47,44476.92,44654.73,75058710.0553,,,,35417405.8924,39641304.1629
2024-02-08 02:00:00,Binance,BTC,1h,44654.73,44780.0,44536.01,44648.32,90751234.8358,,,,46083027.8327,44668207.0031
2024-02-08 03:00:00,Binance,BTC,1h,44648.33,44727.42,44534.0,44540.99,70876812.4972,,,,30465715.0681,40411097.4291
2024-02-08 04:00:00,Binance,BTC,1h,44540.98,44605.0,44480.53,44489.9,35947314.6825,,,,14752351.4292,21194963.2533
2024-02-08 05:00:00,Binance,BTC,1h,44489.89,44633.78,44489.89,44552.9,47095692.1185,,,,28199413.5652,18896278.5533
2024-02-08 06:00:00,Binance,BTC,1h,44552.89,44576.0,44450.0,44463.99,35850869.7745,,,,13168529.0824,22682340.6921
2024-02-08 07:00:00,Binance,BTC,1h,44463.99,44545.99,44427.01,44513.24,35843624.7367,,,,15526979.009,20316645.7277
2024-02-08 08:00:00,Binance,BTC,1h,44513.25,44744.0,44513.24,44718.33,60312901.2646,,,,31564672.0389,28748229.2257
2024-02-08 09:00:00,Binance,BTC,1h,44718.33,44788.01,44612.66,44692.81,52730855.0661,,,,24803058.5928,27927796.4733
2024-02-08 10:00:00,Binance,BTC,1h,44692.82,44850.0,44686.61,44828.27,74510925.9878,,,,39748683.2411,34762242.7467
2024-02-08 11:00:00,Binance,BTC,1h,44828.26,44885.0,44685.89,44698.97,74543797.8917,,,,33669603.3766,40874194.5151
2024-02-08 12:00:00,Binance,BTC,1h,44698.97,44841.1,44606.0,44689.2,59172317.4962,,,,25713624.5248,33458692.9714
2024-02-08 13:00:00,Binance,BTC,1h,44689.21,45000.0,44684.87,44984.0,98926990.5157,,,,58409872.1386,40517118.3771
2024-02-08 14:00:00,Binance,BTC,1h,44984.0,45241.4,44868.01,45077.99,195913558.6708,,,,106508065.8957,89405492.7751
2024-02-08 15:00:00,Binance,BTC,1h,45077.99,45467.14,44950.0,45432.3,182810142.8429,,,,92302426.0072,90507716.8357
2024-02-08 16:00:00,Binance,BTC,1h,45432.3,45498.0,44904.13,45066.01,161865244.4688,,,,67605563.9507,94259680.5181
2024-02-08 17:00:00,Binance,BTC,1h,45066.0,45239.53,44890.0,45042.53,106309238.1774,,,,53021850.4504,53287387.727
2024-02-08 18:00:00,Binance,BTC,1h,45042.54,45318.35,44991.1,45302.46,65808393.5923,,,,35446323.5909,30362070.0013
2024-02-08 19:00:00,Binance,BTC,1h,45302.47,45438.59,45230.0,45284.14,69673865.5707,,,,35204569.582,34469295.9887
2024-02-08 20:00:00,Binance,BTC,1h,45284.13,45614.3,45267.44,45496.21,131324397.5796,,,,68441915.155,62882482.4246
2024-02-08 21:00:00,Binance,BTC,1h,45496.2,45501.1,45278.07,45321.04,69717935.5227,,,,34065337.2498,35652598.2729
2024-02-08 22:00:00,Binance,BTC,1h,45321.03,45409.81,45227.0,45272.55,42878433.8111,,,,17966605.7304,24911828.0808
2024-02-08 23:00:00,Binance,BTC,1h,45272.54,45407.62,45261.1,45288.65,47751218.4948,,,,25185668.4261,22565550.0687
2024-02-09 00:00:00,Binance,BTC,1h,45288.66,45400.01,45242.12,45289.1,49080169.166,,,,23816637.9903,25263531.1758
2024-02-09 01:00:00,Binance,BTC,1h,45289.1,45500.0,45275.29,45492.0,36992572.7489,,,,21239605.4893,15752967.2596
2024-02-09 02:00:00,Binance,BTC,1h,45492.01,46384.27,45441.4,46285.23,220034776.2256,,,,133945453.4053,86089322.8203
2024-02-09 03:00:00,Binance,BTC,1h,46285.22,46350.0,46033.09,46060.74,128941713.4952,,,,62389932.832,66551780.6631
2024-02-09 04:00:00,Binance,BTC,1h,46060.74,46148.0,45855.0,45960.73,89091760.8598,,,,44735082.4459,44356678.4139
2024-02-09 05:00:00,Binance,BTC,1h,45960.74,46278.0,45932.56,46267.15,72205669.616,,,,41788603.6541,30417065.9619
2024-02-09 06:00:00,Binance,BTC,1h,46267.15,46269.2,46132.17,46195.91,45145294.2857,,,,21220076.7211,23925217.5645
2024-02-09 07:00:00,Binance,BTC,1h,46195.92,46425.03,46190.0,46202.0,107848997.8982,,,,46690864.2287,61158133.6695
2024-02-09 08:00:00,Binance,BTC,1h,46202.01,46675.86,46201.53,46639.99,119014456.3396,,,,63456834.7842,55557621.5553
2024-02-09 09:00:00,Binance,BTC,1h,46640.0,46750.0,46482.35,46522.0,135712848.4034,,,,63500936.1452,72211912.2582
2024-02-09 10:00:00,Binance,BTC,1h,46522.0,46806.24,46521.99,46779.52,80884950.5508,,,,42577466.4533,38307484.0974
2024-02-09 11:00:00,Binance,BTC,1h,46779.53,47299.88,46677.75,47180.02,204944400.8169,,,,111470265.2542,93474135.5628
2024-02-09 12:00:00,Binance,BTC,1h,47180.01,47699.0,47126.29,47323.99,297074156.5948,,,,149546726.7902,147527429.8047
2024-02-09 13:00:00,Binance,BTC,1h,47324.0,47640.82,47254.01,47465.96,144221754.2874,,,,64152660.7645,80069093.5229
2024-02-09 14:00:00,Binance,BTC,1h,47465.97,47719.44,46652.0,47062.01,340500699.6624,,,,155504695.2577,184996004.4047
2024-02-09 15:00:00,Binance,BTC,1h,47062.0,47271.1,46765.44,47159.99,219190585.7458,,,,107688330.2353,111502255.5105
2024-02-09 16:00:00,Binance,BTC,1h,47159.99,47498.0,47134.0,47275.88,164391479.4692,,,,93905931.1968,70485548.2724
2024-02-09 17:00:00,Binance,BTC,1h,47275.88,47661.99,47215.69,47652.24,153129588.8789,,,,81732646.7128,71396942.1661
2024-02-09 18:00:00,Binance,BTC,1h,47652.24,48200.0,47489.47,47602.0,338890963.5303,,,,184833122.9842,154057840.5461
2024-02-09 19:00:00,Binance,BTC,1h,47602.0,47663.71,47248.04,47509.48,151029608.1222,,,,73440131.1538,77589476.9684
2024-02-09 20:00:00,Binance,BTC,1h,47509.48,47693.28,47457.13,47511.29,143215278.9105,,,,74137002.6409,69078276.2697
2024-02-09 21:00:00,Binance,BTC,1h,47511.3,47600.0,47286.11,47507.25,93351212.7678,,,,41492686.1615,51858526.6063
2024-02-09 22:00:00,Binance,BTC,1h,47507.24,47552.0,47035.92,47272.61,63292955.2752,,,,27095140.2047,36197815.0705
2024-02-09 23:00:00,Binance,BTC,1h,47272.61,47283.69,47058.0,47132.77,54857412.7704,,,,24519391.8743,30338020.8962
2024-02-10 00:00:00,Binance,BTC,1h,47132.78,47250.0,47044.88,47088.0,52410368.9707,,,,25963775.6412,26446593.3295
2024-02-10 01:00:00,Binance,BTC,1h,47088.0,47355.23,47061.1,47302.01,52394006.0097,,,,30701896.4869,21692109.5228
2024-02-10 02:00:00,Binance,BTC,1h,47302.01,47333.0,47275.06,47311.39,25144159.4124,,,,12730229.4258,12413929.9866
2024-02-10 03:00:00,Binance,BTC,1h,47311.4,47504.0,47311.39,47376.62,54423315.3119,,,,33561022.672,20862292.64
2024-02-10 04:00:00,Binance,BTC,1h,47376.62,47430.03,47313.29,47409.5,25318178.8471,,,,12571275.0728,12746903.7743
2024-02-10 05:00:00,Binance,BTC,1h,47409.49,47421.29,47255.39,47326.83,23170977.0144,,,,9531711.7999,13639265.2145
2024-02-10 06:00:00,Binance,BTC,1h,47326.82,47350.0,47265.69,47349.99,22383416.5767,,,,9780765.8729,12602650.7039
2024-02-10 07:00:00,Binance,BTC,1h,47349.99,47352.98,47145.4,47151.72,31124034.8341,,,,12008055.7905,19115979.0436
2024-02-10 08:00:00,Binance,BTC,1h,47151.72,47274.0,47068.35,47087.7,39253499.7057,,,,16143050.3573,23110449.3484
2024-02-10 09:00:00,Binance,BTC,1h,47087.69,47228.07,47049.63,47066.0,35921174.3448,,,,15759911.9028,20161262.442
2024-02-10 10:00:00,Binance,BTC,1h,47066.0,47172.69,46800.0,46884.22,73991506.8448,,,,27252134.2217,46739372.6232
2024-02-10 11:00:00,Binance,BTC,1h,46884.22,47199.41,46851.65,47182.0,64832696.4071,,,,37104698.9185,27727997.4886
2024-02-10 12:00:00,Binance,BTC,1h,47182.01,47267.98,47151.1,47231.55,45704595.7568,,,,25116537.597,20588058.1598
2024-02-10 13:00:00,Binance,BTC,1h,47231.54,47378.41,47105.44,47303.59,61025297.4901,,,,34033672.3815,26991625.1086
2024-02-10 14:00:00,Binance,BTC,1h,47303.58,47374.0,47236.89,47270.0,32872425.2562,,,,16312938.7104,16559486.5458
2024-02-10 15:00:00,Binance,BTC,1h,47270.0,47358.17,47249.55,47353.48,31718364.415,,,,16111063.5132,15607300.9019
2024-02-10 16:00:00,Binance,BTC,1h,47353.48,47353.48,47198.0,47250.0,27743586.3291,,,,12324691.1087,15418895.2203
2024-02-10 17:00:00,Binance,BTC,1h,47249.99,47340.0,47154.52,47196.48,36656432.0989,,,,15303948.2906,21352483.8083
2024-02-10 18:00:00,Binance,BTC,1h,47196.49,47337.92,47182.31,47329.37,28571381.8992,,,,15259564.2865,13311817.6127
2024-02-10 19:00:00,Binance,BTC,1h,47329.38,47660.0,47304.72,47531.09,67176108.9236,,,,41338399.3811,25837709.5425
2024-02-10 20:00:00,Binance,BTC,1h,47531.09,48170.0,47454.37,47878.0,133740391.9749,,,,77642033.8549,56098358.12
2024-02-10 21:00:00,Binance,BTC,1h,47878.0,48149.81,47775.01,47941.63,92542721.8928,,,,49820602.4347,42722119.4581
2024-02-10 22:00:00,Binance,BTC,1h,47941.64,47954.0,47606.28,47825.9,68645858.7202,,,,34615323.0327,34030535.6875
2024-02-10 23:00:00,Binance,BTC,1h,47825.9,47944.81,47700.0,47751.09,49314878.6562,,,,23409712.7646,25905165.8916
2024-02-11 00:00:00,Binance,BTC,1h,47751.08,47779.57,47610.48,47732.43,35836094.7139,,,,17447846.8558,18388247.8581
2024-02-11 01:00:00,Binance,BTC,1h,47732.44,47759.05,47557.16,47626.58,30886070.3069,,,,14005675.6487,16880394.6582
